Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
10770,15.2,61.88,277.92,278.77,277.54,195.48,7,42,0.01,0,1.25
10771,15.19,61.89,278.69,278.39,277.81,195,7,42,0.01,0.01,1.25
10772,15.19,61.88,278.37,277.94,278.32,195.26,7,42,0.01,0.01,1.25
10773,15.2,61.88,278.11,277.3,278.32,194.98,7,42,0.01,0,1.25
10774,15.2,61.89,277.69,277.04,277.31,195.53,7,42,0.01,0,1.25
10775,15.2,61.88,278.75,277.88,278.26,195.62,7.01,42,0.01,0,1.25
10776,15.19,61.89,277.64,278.28,278.13,195.11,7,42,0.01,0,1.25
10777,15.2,61.89,277.92,278.24,278.82,194.78,7,42,0.01,0.01,1.25
10778,15.2,61.88,277.83,277.56,278.11,195.09,7,42,0.01,0,1.25
10779,15.2,61.89,277.88,277.55,278.35,194.32,7,42,0.01,0,1.25
10780,15.2,61.89,278.43,278.76,278.19,194.79,7,42,0.01,0.01,1.25
10781,15.19,61.89,278.09,278.22,277.67,194.95,7,42,0.01,0,1.24
10782,15.2,61.88,277.84,277.97,279.01,194.29,7,42,0.01,0,1.25
10783,15.2,61.88,277.98,278.13,277.4,195.05,7,42,0.01,0.01,1.25
10784,15.2,61.89,278.2,278.19,277.98,194.69,7,42,0.01,0.01,1.25
10785,15.2,61.89,278.05,277.75,277.48,194.96,7,42,0.01,0.01,1.25
10786,15.2,61.89,278.4,277.03,277.43,194.98,7,42,0.01,0,1.25
10787,15.2,61.88,276.86,277.58,278.01,194.06,7,42,0.01,0.01,1.25
10788,15.2,61.89,277.93,277.62,278.17,194.99,7,42,0.01,0,1.25
10789,15.2,61.89,277.99,278.16,277.94,195.15,7,41.99,0.01,0.01,1.25
10790,15.2,61.88,277.4,278.51,278.46,195.17,6.99,42.01,0.01,0,1.25
10791,15.2,61.89,278.04,278.13,278.39,194.53,7,42,0.01,0.01,1.25
10792,15.19,61.89,276.96,277.43,277.76,195.06,7,42,0.01,0.01,1.25
10793,15.2,61.89,277.98,278.09,278.14,195.39,7,42,0.01,0,1.26
10794,15.2,61.89,277.97,277.46,278.26,195.1,7,42,0.01,0.01,1.25
10795,15.2,61.88,277.46,277.65,278.76,195.02,7,42,0.01,0,1.25
10796,15.2,61.88,278.55,278.03,278.39,194.92,7,42,0.01,0.01,1.25
10797,15.2,61.89,277.88,277.99,278.29,194.91,7,42,0.01,0,1.25
10798,15.19,61.89,278.34,277.56,277.5,195.2,7,41.99,0,0.01,1.25
10799,15.19,61.88,277.58,277.78,278.49,195.03,7,42,0,0.01,1.25
10800,15.2,61.89,278.2,278.27,278.16,195.12,7,42,0,0.01,1.25
10801,15.2,61.88,277.47,276.98,278.72,195.39,7,42,0.01,0.01,1.25
10802,15.2,61.89,278.26,278.26,276.88,195.3,7.01,42.01,0.01,0.01,1.25
10803,15.2,61.88,279.01,278.13,277.27,194.96,7,42,0,0.01,1.25
10804,15.2,61.89,278.82,279.01,276.94,194.49,7,42,0.01,0,1.25
10805,15.2,61.89,278.47,278.29,277.42,195.74,7,42,0.01,0.01,1.25
10806,15.19,61.88,278.1,277.39,277.41,195.42,7,42.01,0.01,0.01,1.25
10807,15.2,61.89,279.17,277.89,277.75,194.54,7,42,0.01,0.01,1.25
10808,15.2,61.89,278.2,278.57,277.55,195.04,7,42,0.01,0.01,1.25
10809,15.19,61.88,277.57,278,277.49,194.79,7,42,0,0.01,1.25
10810,15.2,61.89,277.79,278.22,277.56,194.92,7,42,0.01,0,1.25
10811,15.2,61.88,277.99,278.21,279.19,194.76,7,42,0.01,0,1.25
10812,15.2,61.88,278.05,277.59,278.78,195.06,7,42,0.01,0.01,1.25
10813,15.2,61.88,277.95,278.26,278.21,194.85,7.01,42,0.01,0,1.26
10814,15.2,61.89,278.09,277.36,278.96,194.47,7,42,0.01,0.01,1.25
10815,15.2,61.88,278.03,277.29,278.32,195.02,7,42,0.01,0.01,1.25
10816,15.2,61.88,277.33,278.48,277.81,195.32,7,42,0.01,0.01,1.25
10817,15.2,61.89,277.83,278.03,277.23,194.61,7,42,0.01,0.01,1.25
10818,15.2,61.89,277.46,277.69,278.95,194.66,7,42,0.01,0.01,1.25
10819,15.2,61.89,277.7,277.67,277.27,194.72,7,41.99,0.01,0.01,1.25
10820,15.2,61.89,278.13,277.21,277.77,194.78,7,42,0,0.01,1.25
10821,15.2,61.88,278.45,278.63,277.72,194.92,7,42,0.01,0.01,1.25
10822,15.2,61.88,278.1,277.56,278.89,195.11,7,42,0.01,0,1.25
10823,15.2,61.88,278.34,278.03,278.43,194.97,7,42,0.01,0,1.25
10824,15.2,61.89,278.44,278.35,277.24,195.08,7,42,0.01,0.01,1.25
10825,15.2,61.89,277.99,277.95,278.45,194.84,7,42,0.01,0.01,1.25
10826,15.2,61.89,278.8,278.73,278,194.41,7,42,0.01,0.01,1.25
10827,15.21,61.88,277.7,278.49,278.66,195.05,7,42,0,0.01,1.25
10828,15.2,61.89,278.89,277.27,277.56,194.97,7,42,0.01,0.01,1.25
10829,15.2,61.88,278.38,277.8,278.24,194.86,7.01,42,0.01,0,1.25
10830,15.21,61.89,278.43,278.01,277.64,194.54,7,42,0.01,0.01,1.25
10831,15.21,61.88,278.79,278.12,277.91,195.04,7,42,0.01,0,1.25
10832,15.21,61.89,278.23,278.05,277.76,194.9,7,42,0,0.01,1.25
10833,15.21,61.88,278.65,278.63,277.83,195.51,7,42,0,0,1.25
10834,15.21,61.89,278.34,278.58,278.3,194.99,7,42,0.01,0,1.25
10835,15.21,61.88,278.11,278.45,278.39,194.43,7,42,0,0.01,1.25
10836,15.21,61.88,278,277.48,278.73,195.8,7,42,0.01,0,1.25
10837,15.22,61.89,278.47,278.88,278.22,194.97,7,42,0.01,0,1.25
10838,15.21,61.88,278.28,278.27,278.04,194.76,7,42.01,0.01,0.01,1.25
10839,15.22,61.88,277.75,277.76,277.6,195.17,7,42,0.01,0.01,1.25
10840,15.22,61.89,277.58,277.27,277.32,195.7,7,42,0.01,0.01,1.25
10841,15.22,61.88,277.29,278.67,277.52,195.24,7,42,0.01,0.01,1.25
10842,15.21,61.88,278.17,278.28,277.29,194.23,7,42,0.01,0.01,1.25
10843,15.21,61.89,277.6,278.09,277.47,195.3,7,42.01,0.01,0.01,1.25
10844,15.22,61.89,277.48,278.42,277.82,195.26,7,42,0.01,0.01,1.25
10845,15.22,61.88,278.3,278.07,278.59,195.28,7,42,0.01,0,1.25
10846,15.21,61.89,278.64,277.27,277.6,194.34,7,42,0.01,0.01,1.25
10847,15.22,61.89,277.94,278.42,278.06,194.87,7,42,0,0,1.25
10848,15.22,61.89,278.49,277.76,277.72,194.79,7,42,0.01,0,1.25
10849,15.23,61.88,278.4,277.1,277.61,194.75,7,42,0.01,0,1.25
10850,15.22,61.89,277.76,278.06,278.27,195.19,7,42,0.01,0,1.25
10851,15.22,61.89,277.82,278.04,277.99,195.04,7,42,0.01,0.01,1.25
10852,15.22,61.88,277.86,277.5,278.69,195.12,7,42,0.01,0,1.25
10853,15.23,61.88,277.55,278.52,277.4,195.19,7.01,42,0.01,0.01,1.25
10854,15.23,61.88,278.64,277.48,278.41,194.97,7,42,0.01,0.01,1.25
10855,15.23,61.88,278.13,278.32,277.94,195.41,7,42,0.01,0.01,1.24
10856,15.23,61.88,278.06,278.35,277.94,194.96,7,42,0,0.01,1.25
10857,15.23,61.89,278.08,278.14,278.66,194.84,7,42,0.01,0.01,1.25
10858,15.23,61.88,278.08,278.51,277.99,194.84,7,42,0.01,0,1.26
10859,15.23,61.89,278.19,277.21,277.71,195.01,7,42,0.01,0.01,1.25
10860,15.23,61.88,278.78,277.53,278.93,194.9,7,42,0.01,0.01,1.25
10861,15.22,61.89,278.16,277.88,278.4,195.15,7,42,0,0,1.25
10862,15.22,61.88,278.74,277.8,277.7,195.27,7,42,0.01,0.01,1.25
10863,15.23,61.88,277.58,277.86,277.47,195.14,7,42,0.01,0,1.25
10864,15.23,61.89,277.74,278.72,278.4,194.21,7,42,0.01,0.01,1.24
10865,15.23,61.89,277.77,278.25,277.22,194.84,7,42,0.01,0,1.25
10866,15.23,61.89,278.98,277.19,277.85,195.25,7,42,0.01,0.01,1.25
10867,15.23,61.89,277.15,278.42,277.53,195.33,7,42,0.01,0.01,1.25
10868,15.23,61.88,277.56,278.49,278.54,194.7,6.99,42.01,0.01,0.01,1.25
10869,15.23,61.88,278.48,278.06,278.12,194.85,7,42,0.01,0.01,1.25
10870,15.23,61.89,278.44,277.69,278.03,195.84,7.01,42,0.01,0.01,1.25
10871,15.23,61.89,278.29,278.67,278.21,195.09,7,42,0,0,1.26
10872,15.23,61.89,278.2,278.9,279.09,194.9,7,42,0.01,0.01,1.25
10873,15.23,61.88,278.11,278.15,277.72,195.11,7,42,0.01,0.01,1.25
10874,15.23,61.88,278.09,278.27,278.08,194.75,7,42,0.01,0.01,1.25
10875,15.23,61.89,277.99,278.18,278.2,195.04,7,42,0.01,0,1.25
10876,15.23,61.89,278.11,278.91,278.83,195.11,7,42.01,0.01,0.01,1.25
10877,15.23,61.89,278.03,278.25,277.52,194.67,7,42,0.01,0.01,1.25
10878,15.23,61.88,278.02,277.26,277,194.3,7,42,0.01,0.01,1.25
10879,15.24,61.89,278.37,277.66,278.55,194.62,7,42,0,0.01,1.25
10880,15.24,61.89,278.48,277.87,277.34,195.53,7,42,0.01,0,1.25
10881,15.23,61.88,278.54,278.14,276.63,194.75,7,42,0.01,0.01,1.26
10882,15.23,61.89,278.85,278.68,278.17,194.53,7,42,0.01,0.01,1.25
10883,15.23,61.89,278.7,277.94,278.23,194.81,7,42,0.01,0.01,1.25
10884,15.23,61.89,277.38,278.3,278.02,195.35,7,42,0.01,0.01,1.26
10885,15.23,61.89,278.33,277.67,277.04,194.82,7,42,0.01,0.01,1.25
10886,15.23,61.89,278.28,277.23,277.9,194.58,7,42,0.01,0,1.25
10887,15.24,61.89,277.7,278.19,277.94,195.41,7,42,0.01,0,1.25
10888,15.23,61.88,277.58,278.31,278.17,195.22,6.99,42,0.01,0.01,1.25
10889,15.24,61.88,278.22,277.35,278.11,195.43,7,42,0.01,0.01,1.25
10890,15.24,61.88,278.14,278.29,278.54,194.95,7,42,0.01,0.01,1.25
10891,15.24,61.88,278.35,278.01,278.09,195.37,7,42,0.01,0.01,1.26
10892,15.23,61.89,278.06,277.91,278.41,195.47,7,42,0.01,0,1.25
10893,15.23,61.89,277.87,277.78,278.17,194.39,7,42,0.01,0.01,1.25
10894,15.23,61.88,277.91,277.3,278.07,194.84,7,42,0.01,0.01,1.25
10895,15.23,61.89,278.09,277.91,277.63,194.28,7,42,0.01,0.01,1.25
10896,15.24,61.89,277.98,278.07,278.87,194.85,7,42,0,0,1.25
10897,15.23,61.89,277.29,277.47,277.64,194.5,7,42,0.01,0,1.25
10898,15.23,61.88,278.2,277.48,278.24,194.91,7,42,0,0.01,1.25
10899,15.23,61.88,278.42,277.58,278.06,194.51,7,42,0.01,0.01,1.25
10900,15.24,61.89,277.81,278.4,277.87,194.93,7,42,0.01,0.01,1.25
10901,15.24,61.88,278.22,278.92,278.1,195.17,7,42,0.01,0.01,1.25
10902,15.24,61.88,278.15,277.42,277.89,195.14,7,42,0,0.01,1.25
10903,15.24,61.89,278.04,277.46,277.95,194.96,7,42,0.01,0.01,1.25
10904,15.23,61.89,278.73,277.58,278.24,195.48,7,42,0.01,0.01,1.25
10905,15.24,61.88,279.07,277.89,278.19,194.84,7,42,0.01,0,1.25
10906,15.23,61.89,277.73,279.1,278.51,195.06,7,42,0,0.01,1.25
10907,15.23,61.89,277.94,278.49,278.15,195.8,7,42.01,0.01,0.01,1.25
10908,15.24,61.89,278.09,277.69,278.06,194.93,7,42,0.01,0,1.25
10909,15.24,61.88,278.21,277.83,277.61,194.4,7,42,0.01,0.01,1.25
10910,15.24,61.88,278.13,276.85,278.29,195.35,7,42,0.01,0,1.25
10911,15.23,61.88,277.57,278.84,277.57,194.81,7,42,0.01,0,1.25
10912,15.24,61.89,278,277.07,278.14,194.99,7,42,0.01,0.01,1.25
10913,15.23,61.88,278.14,278.33,278.28,194.67,7,42,0.01,0.01,1.25
10914,15.24,61.88,278.1,278.44,278.44,195.65,7,42,0.01,0.01,1.25
10915,15.24,61.88,278.56,278.53,278.36,195.08,7,42,0.01,0,1.26
10916,15.23,61.89,277.36,277.18,278,194.81,7,42,0.01,0.01,1.25
10917,15.23,61.88,277.92,278.02,277.44,195.57,7,42,0,0.01,1.25
10918,15.23,61.88,277.74,277.89,278.42,195.05,7,42,0,0.01,1.25
10919,15.23,61.89,278.18,277.65,278.25,195.19,7,42,0.01,0.01,1.25
10920,15.24,61.89,277.56,277.76,277.51,194.87,7.01,42,0.01,0.01,1.25
10921,15.23,61.89,278.16,278.14,277.94,194.61,7,42,0.01,0,1.25
10922,15.24,61.89,277.99,277.21,278.65,194.8,7,42,0.01,0.01,1.25
10923,15.24,61.89,278.44,277.97,277.72,195.01,7,42,0,0.01,1.25
10924,15.24,61.88,278.4,278.88,278,195.08,7,42,0,0.01,1.26
10925,15.24,61.89,277.44,278.23,278.36,195.22,7,42,0.01,0.01,1.25
10926,15.23,61.88,278.57,277.41,278.97,195.67,7,42,0.01,0,1.25
10927,15.23,61.88,278.17,277.06,277.67,194.7,7,42,0.01,0.01,1.25
10928,15.24,61.88,277.46,277.62,277.84,194.97,7,42,0.01,0,1.25
10929,15.23,61.89,277.89,277.86,277.48,194.85,7,41.99,0.01,0.01,1.25
10930,15.23,61.88,276.86,278.35,278.34,194.92,7,42,0.01,0,1.25
10931,15.23,61.88,278.59,276.97,277.63,194.62,7,42,0.01,0.01,1.25
10932,15.23,61.89,277.74,278.32,278.42,194.98,7,41.99,0.01,0,1.25
10933,15.23,61.89,277.21,277.52,278.57,195.28,7,42,0.01,0.01,1.25
10934,15.23,61.89,278.65,278.5,278.04,194.88,7.01,42,0.01,0.01,1.25
10935,15.24,61.89,278.19,278.44,278.2,194.26,7,41.99,0.01,0.01,1.25
10936,15.23,61.88,278.71,277.59,278.51,195.32,7,42.01,0.01,0,1.25
10937,15.23,61.89,278.62,278.57,277.7,195.13,7,42,0.01,0.01,1.25
10938,15.23,61.89,278.05,277.72,278.52,194.61,7,42,0.01,0.01,1.25
10939,15.23,61.88,278.62,277.38,277.85,194.81,7,42,0.01,0.01,1.25
10940,15.23,61.88,278.47,279,277.79,195.11,7,42,0.01,0.01,1.26
10941,15.23,61.89,277.3,277.09,278.84,194.45,7,42,0.01,0.01,1.24
10942,15.24,61.89,279.26,277.48,277.49,195.19,7,42,0.01,0,1.25
10943,15.23,61.89,278.22,278.54,277.75,195.13,7,42,0.01,0.01,1.25
10944,15.24,61.89,277.78,277.51,278.13,195.32,7,42,0.01,0.01,1.25
10945,15.24,61.88,278.27,277.92,277.64,194.75,7,42,0.01,0.01,1.25
10946,15.24,61.88,277.75,277.93,278.02,195.01,7,42,0.02,0,1.25
10947,15.23,61.88,278.13,277.94,277.75,194.74,7,42,0.01,0,1.25
10948,15.24,61.88,278.32,278.23,277.69,195.01,7,42,0.01,0.01,1.25
10949,15.23,61.88,278.4,278.46,279.09,194.74,7,42,0.01,0,1.24
10950,15.24,61.89,277.66,277.82,277.78,194.84,7,42,0.01,0.01,1.25
10951,15.24,61.88,278.47,278.07,278.76,195,7,42,0.01,0.01,1.25
10952,15.23,61.88,277.68,278.34,278.22,195.56,7,42,0.01,0.01,1.25
10953,15.24,61.89,277.87,277.89,277.06,195.25,7,42,0.01,0.01,1.25
10954,15.23,61.88,277.7,278.74,277.89,194.88,7,42,0.01,0.01,1.25
10955,15.24,61.89,277.79,277.74,277.42,195.14,7,42,0.01,0.01,1.25
10956,15.23,61.88,277.65,277.48,277.8,195.01,7,42,0.01,0,1.25
10957,15.23,61.88,278.12,278.49,277.38,194.44,7,42,0.01,0.01,1.26
10958,15.24,61.88,278.1,277.85,278,194.45,7,42,0.01,0.01,1.25
10959,15.24,61.89,277.84,278.07,277.76,194.89,7,42,0.01,0.01,1.25
10960,15.24,61.88,277.44,278.67,278.64,194.86,7,42,0.01,0,1.25
10961,15.24,61.89,278.21,278,277.9,195.18,7,42,0.01,0,1.25
10962,15.23,61.89,277.61,278.04,278.32,195.82,7,42.01,0,0,1.26
10963,15.24,61.89,278.06,278.49,277.36,195.33,7,41.99,0.01,0.01,1.26
10964,15.23,61.88,277.91,278.02,279.17,195.05,7,42,0.01,0.01,1.25
10965,15.23,61.89,278.64,277.67,277.77,195.28,7,42,0.01,0.01,1.25
10966,15.23,61.89,277.85,278.35,278.38,195.04,7,42,0,0,1.25
10967,15.23,61.89,278.26,278.3,278.49,195.33,7,42,0.01,0,1.25
10968,15.23,61.89,278.03,277.23,278.24,194.88,7,42,0.01,0,1.25
10969,15.24,61.89,279.21,278.77,278.17,195.2,7,42,0.01,0.01,1.26
10970,15.24,61.89,277.46,278.16,277.16,195.07,7,42,0.01,0,1.25
10971,15.24,61.88,277.88,278.93,277.93,195.21,7,42,0.01,0.01,1.25
10972,15.23,61.89,277.34,278.36,277.71,194.64,7,42,0.01,0.01,1.25
10973,15.24,61.89,278.01,279,278.61,195.37,7,42,0.01,0,1.25
10974,15.24,61.89,278.34,277.91,277.29,195.55,7,42,0,0,1.25
10975,15.23,61.88,277.94,278.09,277.42,194.85,7,42,0.01,0,1.25
10976,15.24,61.89,277.97,277.88,278.08,195.12,7,42,0.01,0.01,1.25
10977,15.24,61.89,278.77,277.89,278.16,194.85,7,42,0.01,0.01,1.26
10978,15.23,61.88,277.73,277.97,278.52,195.49,7,42,0.02,0.01,1.25
10979,15.23,61.88,277.95,278.41,277.68,195.18,7,42,0.01,0,1.25
10980,15.23,61.88,277.91,278.49,277.84,194.63,7.01,42.01,0.01,0.01,1.25
10981,15.23,61.88,278.61,277.69,277.65,195.44,7,42,0.01,0.01,1.25
10982,15.24,61.88,278.56,278.47,277.88,195.42,7,42,0.01,0.01,1.25
10983,15.23,61.88,278.43,278.93,277.97,195.01,7,42.01,0.01,0.01,1.25
10984,15.23,61.89,277.97,278.11,278.01,195.39,7,42,0.01,0,1.25
10985,15.23,61.89,277.98,277.88,278.44,194.98,7,42,0.01,0.01,1.25
10986,15.23,61.88,277.77,277.36,277.9,194.89,7,42,0.01,0.01,1.26
10987,15.23,61.89,278.2,278.01,277.42,194.9,7,42,0.01,0.01,1.25
10988,15.23,61.89,277.38,278.29,277.91,194.58,7,42,0.01,0.01,1.25
10989,15.23,61.89,277.65,278.07,277.96,194.92,7.01,42,0.01,0,1.25
10990,15.24,61.89,279.21,278.54,277.45,194.7,7,42,0,0.01,1.25
10991,15.24,61.88,278.01,277.89,277.94,195.51,7,42,0.01,0.01,1.25
10992,15.24,61.88,278.95,278.47,277.78,194.71,7,42,0.01,0.01,1.25
10993,15.24,61.89,277.51,277.84,278.48,194.82,7,42,0.02,0,1.26
10994,15.23,61.89,277.8,277.81,277.3,194.5,7,42,0.01,0.01,1.25
10995,15.24,61.88,277.52,278.73,277.43,195.01,7,42,0.01,0.01,1.25
10996,15.23,61.88,279.42,277.78,278.27,194.62,7,42,0,0,1.24
10997,15.23,61.88,276.99,277.88,277.56,194.47,7,42,0.01,0.01,1.25
10998,15.23,61.89,277.94,278.32,278.05,194.98,7,42,0.01,0.01,1.25
10999,15.23,61.88,277.7,278.07,278.17,194.68,7,42,0.01,0.01,1.25
11000,15.23,61.89,276.69,277.69,277.65,195.19,7,42,0.01,0,1.25
11001,15.24,61.89,277.93,277.94,277.37,195.1,7,42,0.01,0.01,1.25
11002,15.24,61.88,278.16,278.48,278.37,195.15,7,42,0.01,0.01,1.25
11003,15.24,61.89,278.85,278.1,277.63,194.64,7,42,0.01,0.01,1.25
11004,15.24,61.89,278.28,277.28,277.9,195.03,7,42,0.01,0.01,1.25
11005,15.24,61.89,277.66,276.91,278.38,195.08,7,42,0.01,0.01,1.25
11006,15.23,61.88,277.83,277.78,278.39,194.78,7,42,0.01,0.01,1.25
11007,15.24,61.89,278.26,277.67,278.52,194.96,7,42,0.01,0.01,1.25
11008,15.23,61.89,278.18,278.71,278.7,194.88,7,42,0.01,0.01,1.25
11009,15.24,61.88,278.2,278.79,277.85,194.76,7,42,0.01,0.01,1.25
11010,15.23,61.89,278.13,277.93,277.77,195.38,7,42,0.01,0.01,1.25
11011,15.23,61.89,277.64,276.96,278.61,194.86,7,42,0.01,0.01,1.25
11012,15.23,61.89,277.64,277.87,277.78,194.43,7,42,0,0,1.25
11013,15.23,61.88,277.47,277.73,278.69,195.25,7,42,0.01,0,1.25
11014,15.24,61.88,278,279.02,277.94,194.59,7,42,0.01,0.01,1.25
11015,15.24,61.88,278.33,278.57,278.65,194.62,7,42,0.01,0,1.25
11016,15.24,61.89,277.7,278.29,278.35,194.95,7.01,42,0.01,0,1.25
11017,15.23,61.88,278.39,276.81,277.65,194.94,7,42,0.01,0.01,1.24
11018,15.23,61.88,277.82,278.42,277.94,195.45,7,42,0.01,0,1.25
11019,15.23,61.88,277.3,278.09,278.26,195.42,7,42,0.01,0.01,1.25
11020,15.23,61.89,277.66,277.95,278.02,194.74,7,42,0.01,0.01,1.25
11021,15.23,61.88,277.14,278.98,278.16,195.5,7,42,0.01,0,1.25
11022,15.23,61.88,278.55,278.24,278.4,194.53,7,42,0.01,0.01,1.25
11023,15.24,61.89,278.93,277.6,278.28,195.06,7,42.01,0.01,0.01,1.25
11024,15.24,61.89,277.12,277.87,277.44,195.5,7,42.01,0.01,0,1.25
11025,15.23,61.89,278.05,277.49,278.23,194.61,7,42,0.01,0.01,1.25
11026,15.24,61.89,278.33,278.68,278.04,194.53,7,42,0,0.01,1.25
11027,15.24,61.89,277.81,278.04,278.41,195.43,7,42,0.01,0.01,1.25
11028,15.24,61.89,277.46,278.85,277.25,194.88,7,42,0.01,0.01,1.26
11029,15.24,61.89,278.03,277.6,277.34,194.14,7,42,0.01,0.01,1.25
11030,15.23,61.88,278.54,278.4,278.64,195.37,7,42,0.01,0.01,1.25
11031,15.24,61.89,278.38,278.59,277.39,195,7,42,0.01,0.01,1.25
11032,15.24,61.89,277.77,277.82,277.74,194.86,7,42,0.01,0.01,1.25
11033,15.23,61.88,278.13,278.11,277.96,195.14,7,42,0.01,0,1.25
11034,15.23,61.89,278.16,276.97,277.86,194.8,7,42,0,0.01,1.25
11035,15.24,61.88,278.28,277.46,278.45,194.6,7,42,0,0.01,1.25
11036,15.23,61.88,277.92,277.91,278.53,196.31,7,42,0,0.01,1.25
11037,15.24,61.89,278.28,277.47,277.71,194.96,7,42,0.01,0.01,1.25
11038,15.23,61.89,277.75,278.66,278.09,194.63,7,41.99,0.01,0.01,1.25
11039,15.24,61.88,278.08,277.31,277.79,194.78,7,42,0.01,0.01,1.25
11040,15.23,61.89,277.96,278.11,278.12,194.54,7,42,0.01,0.01,1.25
11041,15.24,61.89,277.87,277.73,278.89,195.39,7,42,0.01,0.01,1.25
11042,15.23,61.88,277.3,277.6,277.84,194.88,7,42,0.01,0,1.25
11043,15.24,61.88,278.63,276.55,278.22,195.23,7,42,0.01,0,1.25
11044,15.23,61.88,277.83,277.98,278.99,195.18,7,42,0.01,0.01,1.25
11045,15.23,61.89,277.46,277.36,278.78,195.13,7,42,0,0,1.25
11046,15.24,61.88,277.73,278.41,277.58,195.17,7,42,0.01,0.01,1.25
11047,15.23,61.89,277.95,278.17,277.98,194.94,7,42,0.01,0.01,1.25
11048,15.23,61.89,278.26,278.37,277.79,195,7,42,0.01,0.01,1.25
11049,15.23,61.89,278.42,278.15,277.76,195.08,7,42,0.01,0.01,1.25
11050,15.23,61.89,278.1,277.4,277.61,195.13,7,42,0.01,0,1.25
11051,15.24,61.89,277.89,278,277.67,194.89,7,42.01,0.01,0.01,1.25
11052,15.23,61.88,278.23,277.71,278.34,195.18,7,42,0.01,0.01,1.25
11053,15.23,61.89,278.25,277.83,278.3,194.55,7,42,0.01,0.01,1.25
11054,15.23,61.88,277.47,277.25,278.64,194.87,7,42,0.01,0.01,1.25
11055,15.23,61.88,278.3,277.35,277.56,194.96,7,42,0.01,0,1.25
11056,15.23,61.88,277.64,277.57,277.23,195.53,7,42,0.01,0.01,1.24
11057,15.23,61.89,277.65,278.01,277.16,195,7,42,0.01,0,1.25
11058,15.24,61.88,278.51,277.72,278.31,194.74,7,42,0.01,0.01,1.25
11059,15.23,61.89,278.06,278.02,277.48,194.97,7,42,0.01,0.01,1.25
11060,15.23,61.88,277.31,277.38,277.31,195.07,7,42,0,0.01,1.25
11061,15.23,61.89,279.11,277.85,277.55,194.88,7,42,0.01,0.01,1.25
11062,15.24,61.89,277.57,277.82,278.29,195.1,7,42,0,0.01,1.25
11063,15.24,61.88,277.49,278.05,277.6,194.74,7,42,0.01,0.01,1.25
11064,15.24,61.88,277.74,278.39,279.24,195.2,7,42,0.01,0.01,1.25
11065,15.24,61.89,278.04,277.61,278.13,194.98,7,42,0.01,0.01,1.25
11066,15.23,61.88,278.19,278.14,277.81,194.72,7,42,0,0,1.25
11067,15.24,61.89,277.31,277.76,278.17,195.19,7,42,0.01,0.01,1.25
11068,15.23,61.88,277.99,278.46,278.16,194.66,7,42,0.01,0.01,1.25
11069,15.23,61.88,278.5,278.22,277.89,195.06,7,42,0.01,0.01,1.25
11070,15.23,61.88,278.26,277.83,277.63,194.86,7,42,0,0,1.25
11071,15.24,61.88,278.23,277.89,278,195.14,7,41.99,0.01,0.01,1.25
11072,15.23,61.89,278.12,277.27,277.75,194.77,7.01,42,0.01,0.01,1.25
11073,15.23,61.89,277.11,277.99,278.41,195.27,7,42,0.01,0,1.26
11074,15.23,61.88,277.24,278.41,278.63,195.61,7,42,0.01,0.01,1.25
11075,15.23,61.88,278.12,278.11,278.33,194.66,7,42,0.01,0,1.25
11076,15.23,61.89,277.83,277.88,278.63,195.03,7,42,0.01,0.01,1.25
11077,15.24,61.88,277.38,277.29,277.53,194.64,7,41.99,0.01,0.01,1.25
11078,15.24,61.88,278.4,278.2,278.22,194.69,7,41.99,0.01,0,1.25
11079,15.23,61.89,277.34,278.62,277.6,194.31,7,41.99,0.01,0.01,1.25
11080,15.24,61.89,278.32,277.71,278.06,194.09,7,42,0.01,0.01,1.25
11081,15.23,61.88,277.18,277.18,277.96,194.88,7,42,0.01,0.01,1.25
11082,15.23,61.88,277.49,278.31,278.21,195.04,7,42,0.01,0.01,1.25
11083,15.24,61.89,277.98,278.61,277.01,195.62,7,42,0.01,0,1.25
11084,15.24,61.88,277.66,278.16,278.71,194.51,7,42,0.01,0.01,1.25
11085,15.23,61.88,277.58,277.21,278.7,196.25,7.01,42,0.01,0,1.24
11086,15.24,61.89,278.22,277.67,278.17,194.96,7,42,0.01,0,1.25
11087,15.23,61.88,277.84,277.85,278.53,195.58,7,42,0.01,0.01,1.25
11088,15.24,61.88,278.37,277.73,278.18,195.17,7,42,0.01,0.01,1.25
11089,15.23,61.88,277.74,277.64,278.22,195.15,7,42,0.01,0,1.25
11090,15.23,61.89,277.97,277.6,277.99,194.93,7,42,0.01,0,1.25
11091,15.23,61.89,277.62,278.14,278.69,195.04,6.99,42.01,0.01,0.01,1.25
11092,15.24,61.88,277.82,277.47,277.79,194.43,7,42,0.01,0,1.25
11093,15.23,61.89,278.02,278.14,277.87,194.9,7,42.01,0.01,0.01,1.25
11094,15.23,61.88,277.93,278.14,278.53,194.6,7,42,0.01,0.01,1.25
11095,15.23,61.88,278.1,278.13,277.62,194.95,7,42,0.01,0,1.25
11096,15.24,61.89,278.26,277.43,277.84,194.55,7,42,0.01,0.01,1.25
11097,15.23,61.88,278.41,278.17,277.23,194.96,7,41.99,0.01,0.01,1.25
